"GEONR";"GEONAME";"CLASS_HAB";"VARIABLE";"VALUE";"STATUS"
"2769";"Münchenstein";2;"bew_mie_z4_ic";0.2;"A"
"2769";"Münchenstein";2;"bew_mie_z5_t";463;"U"
"2769";"Münchenstein";2;"bew_mie_z5_ic";0.3;"U"
"2769";"Münchenstein";2;"bew_mie_z6_t";63;"U"
"2769";"Münchenstein";2;"bew_mie_z6_ic";0.9;"U"
"616";"Münsingen";2;"bew_mie_t";4980;"A"
"616";"Münsingen";2;"bew_mie_t_ic";0.1;"A"
"616";"Münsingen";2;"bew_mie_z1_t";95;"U"
"616";"Münsingen";2;"bew_mie_z1_ic";0.7;"U"
"616";"Münsingen";2;"bew_mie_z2_t";556;"U"
"616";"Münsingen";2;"bew_mie_z2_ic";0.3;"U"
"616";"Münsingen";2;"bew_mie_z3_t";1496;"A"
"616";"Münsingen";2;"bew_mie_z3_ic";0.2;"A"
"616";"Münsingen";2;"bew_mie_z4_t";2141;"A"
"616";"Münsingen";2;"bew_mie_z4_ic";0.2;"A"
"616";"Münsingen";2;"bew_mie_z5_t";562;"U"
"616";"Münsingen";2;"bew_mie_z5_ic";0.3;"U"
"616";"Münsingen";2;"bew_mie_z6_t";130;"U"
"616";"Münsingen";2;"bew_mie_z6_ic";0.7;"U"
"356";"Muri bei Bern";2;"bew_mie_t";5798;"A"
"356";"Muri bei Bern";2;"bew_mie_t_ic";0.09;"A"
"356";"Muri bei Bern";2;"bew_mie_z1_t";114;"U"
"356";"Muri bei Bern";2;"bew_mie_z1_ic";0.6;"U"
"356";"Muri bei Bern";2;"bew_mie_z2_t";561;"U"
"356";"Muri bei Bern";2;"bew_mie_z2_ic";0.3;"U"
"356";"Muri bei Bern";2;"bew_mie_z3_t";1999;"A"
"356";"Muri bei Bern";2;"bew_mie_z3_ic";0.2;"A"
"356";"Muri bei Bern";2;"bew_mie_z4_t";2186;"A"
"356";"Muri bei Bern";2;"bew_mie_z4_ic";0.1;"A"
"356";"Muri bei Bern";2;"bew_mie_z5_t";779;"A"
"356";"Muri bei Bern";2;"bew_mie_z5_ic";0.3;"A"
"356";"Muri bei Bern";2;"bew_mie_z6_t";159;"U"
"356";"Muri bei Bern";2;"bew_mie_z6_ic";0.6;"U"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_t";6097;"A"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_t_ic";0.1;"A"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z1_t";192;"U"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z1_ic";0.5;"U"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z2_t";777;"A"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z2_ic";0.3;"A"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z3_t";2581;"A"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z3_ic";0.1;"A"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z4_t";2041;"A"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z4_ic";0.2;"A"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z5_t";429;"U"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z5_ic";0.4;"U"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z6_t";78;"U"
"2937";"Neuhausen am Rheinfall";2;"bew_mie_z6_ic";1;"U"
"2771";"Oberwil (BL)";2;"bew_mie_t";4343;"A"
"2771";"Oberwil (BL)";2;"bew_mie_t_ic";0.11;"A"
"2771";"Oberwil (BL)";2;"bew_mie_z1_t";;"Q"
"2771";"Oberwil (BL)";2;"bew_mie_z1_ic";;"Q"
"2771";"Oberwil (BL)";2;"bew_mie_z2_t";249;"U"
"2771";"Oberwil (BL)";2;"bew_mie_z2_ic";0.4;"U"
"2771";"Oberwil (BL)";2;"bew_mie_z3_t";1608;"A"
"2771";"Oberwil (BL)";2;"bew_mie_z3_ic";0.2;"A"
"2771";"Oberwil (BL)";2;"bew_mie_z4_t";1871;"A"
"2771";"Oberwil (BL)";2;"bew_mie_z4_ic";0.2;"A"
"2771";"Oberwil (BL)";2;"bew_mie_z5_t";442;"U"
"2771";"Oberwil (BL)";2;"bew_mie_z5_ic";0.4;"U"
"2771";"Oberwil (BL)";2;"bew_mie_z6_t";120;"U"
"2771";"Oberwil (BL)";2;"bew_mie_z6_ic";0.6;"U"
"4280";"Oftringen";2;"bew_mie_t";6044;"A"
"4280";"Oftringen";2;"bew_mie_t_ic";0.1;"A"
"4280";"Oftringen";2;"bew_mie_z1_t";210;"U"
"4280";"Oftringen";2;"bew_mie_z1_ic";0.5;"U"
"4280";"Oftringen";2;"bew_mie_z2_t";823;"A"
"4280";"Oftringen";2;"bew_mie_z2_ic";0.3;"A"
"4280";"Oftringen";2;"bew_mie_z3_t";1991;"A"
"4280";"Oftringen";2;"bew_mie_z3_ic";0.2;"A"
"4280";"Oftringen";2;"bew_mie_z4_t";2301;"A"
"4280";"Oftringen";2;"bew_mie_z4_ic";0.2;"A"
"4280";"Oftringen";2;"bew_mie_z5_t";580;"U"
"4280";"Oftringen";2;"bew_mie_z5_ic";0.3;"U"
"4280";"Oftringen";2;"bew_mie_z6_t";139;"U"
"4280";"Oftringen";2;"bew_mie_z6_ic";0.7;"U"
"5822";"Payerne";2;"bew_mie_t";4594;"A"
"5822";"Payerne";2;"bew_mie_t_ic";0.08;"A"
"5822";"Payerne";2;"bew_mie_z1_t";241;"U"
"5822";"Payerne";2;"bew_mie_z1_ic";0.3;"U"
"5822";"Payerne";2;"bew_mie_z2_t";536;"A"
"5822";"Payerne";2;"bew_mie_z2_ic";0.2;"A"
"5822";"Payerne";2;"bew_mie_z3_t";1703;"A"
"5822";"Payerne";2;"bew_mie_z3_ic";0.1;"A"
"5822";"Payerne";2;"bew_mie_z4_t";1720;"A"
"5822";"Payerne";2;"bew_mie_z4_ic";0.1;"A"
"5822";"Payerne";2;"bew_mie_z5_t";316;"U"
"5822";"Payerne";2;"bew_mie_z5_ic";0.4;"U"
"5822";"Payerne";2;"bew_mie_z6_t";79;"U"
"5822";"Payerne";2;"bew_mie_z6_ic";0.6;"U"
"177";"Pfäffikon";2;"bew_mie_t";4910;"A"
"177";"Pfäffikon";2;"bew_mie_t_ic";0.11;"A"
"177";"Pfäffikon";2;"bew_mie_z1_t";99;"U"
"177";"Pfäffikon";2;"bew_mie_z1_ic";0.8;"U"
"177";"Pfäffikon";2;"bew_mie_z2_t";476;"U"
"177";"Pfäffikon";2;"bew_mie_z2_ic";0.3;"U"
"177";"Pfäffikon";2;"bew_mie_z3_t";1550;"A"
"177";"Pfäffikon";2;"bew_mie_z3_ic";0.2;"A"
"177";"Pfäffikon";2;"bew_mie_z4_t";2053;"A"
"177";"Pfäffikon";2;"bew_mie_z4_ic";0.2;"A"
"177";"Pfäffikon";2;"bew_mie_z5_t";633;"U"
"177";"Pfäffikon";2;"bew_mie_z5_ic";0.3;"U"
"177";"Pfäffikon";2;"bew_mie_z6_t";99;"U"
"177";"Pfäffikon";2;"bew_mie_z6_ic";0.9;"U"
"6633";"Plan-les-Ouates";2;"bew_mie_t";3728;"A"
"6633";"Plan-les-Ouates";2;"bew_mie_t_ic";0.1;"A"
"6633";"Plan-les-Ouates";2;"bew_mie_z1_t";73;"U"
"6633";"Plan-les-Ouates";2;"bew_mie_z1_ic";0.7;"U"
"6633";"Plan-les-Ouates";2;"bew_mie_z2_t";264;"U"
"6633";"Plan-les-Ouates";2;"bew_mie_z2_ic";0.4;"U"
"6633";"Plan-les-Ouates";2;"bew_mie_z3_t";752;"A"
"6633";"Plan-les-Ouates";2;"bew_mie_z3_ic";0.2;"A"
"6633";"Plan-les-Ouates";2;"bew_mie_z4_t";1232;"A"
"6633";"Plan-les-Ouates";2;"bew_mie_z4_ic";0.2;"A"
"6633";"Plan-les-Ouates";2;"bew_mie_z5_t";1039;"A"
"6633";"Plan-les-Ouates";2;"bew_mie_z5_ic";0.2;"A"
"6633";"Plan-les-Ouates";2;"bew_mie_z6_t";369;"U"
"6633";"Plan-les-Ouates";2;"bew_mie_z6_ic";0.4;"U"
"5589";"Prilly";2;"bew_mie_t";8259;"A"
"5589";"Prilly";2;"bew_mie_t_ic";0.06;"A"
"5589";"Prilly";2;"bew_mie_z1_t";533;"A"
"5589";"Prilly";2;"bew_mie_z1_ic";0.2;"A"
"5589";"Prilly";2;"bew_mie_z2_t";1638;"A"
"5589";"Prilly";2;"bew_mie_z2_ic";0.1;"A"
"5589";"Prilly";2;"bew_mie_z3_t";3758;"A"
"5589";"Prilly";2;"bew_mie_z3_ic";0.1;"A"
"5589";"Prilly";2;"bew_mie_z4_t";1954;"A"
"5589";"Prilly";2;"bew_mie_z4_ic";0.1;"A"
"5589";"Prilly";2;"bew_mie_z5_t";317;"U"
"5589";"Prilly";2;"bew_mie_z5_ic";0.3;"U"
"5589";"Prilly";2;"bew_mie_z6_t";59;"U"
"5589";"Prilly";2;"bew_mie_z6_ic";0.7;"U"
"4258";"Rheinfelden";2;"bew_mie_t";7214;"A"
"4258";"Rheinfelden";2;"bew_mie_t_ic";0.09;"A"
"4258";"Rheinfelden";2;"bew_mie_z1_t";95;"U"
"4258";"Rheinfelden";2;"bew_mie_z1_ic";0.8;"U"
"4258";"Rheinfelden";2;"bew_mie_z2_t";981;"A"
"4258";"Rheinfelden";2;"bew_mie_z2_ic";0.2;"A"
"4258";"Rheinfelden";2;"bew_mie_z3_t";3154;"A"
"4258";"Rheinfelden";2;"bew_mie_z3_ic";0.1;"A"
"4258";"Rheinfelden";2;"bew_mie_z4_t";2365;"A"
"4258";"Rheinfelden";2;"bew_mie_z4_ic";0.2;"A"
"4258";"Rheinfelden";2;"bew_mie_z5_t";518;"U"
"4258";"Rheinfelden";2;"bew_mie_z5_ic";0.4;"U"
"4258";"Rheinfelden";2;"bew_mie_z6_t";100;"U"
"4258";"Rheinfelden";2;"bew_mie_z6_ic";0.9;"U"
"138";"Richterswil";2;"bew_mie_t";5081;"A"
"138";"Richterswil";2;"bew_mie_t_ic";0.1;"A"
"138";"Richterswil";2;"bew_mie_z1_t";101;"U"
"138";"Richterswil";2;"bew_mie_z1_ic";0.7;"U"
"138";"Richterswil";2;"bew_mie_z2_t";670;"A"
"138";"Richterswil";2;"bew_mie_z2_ic";0.3;"A"
"138";"Richterswil";2;"bew_mie_z3_t";1404;"A"
"138";"Richterswil";2;"bew_mie_z3_ic";0.2;"A"
"138";"Richterswil";2;"bew_mie_z4_t";2050;"A"
"138";"Richterswil";2;"bew_mie_z4_ic";0.2;"A"
"138";"Richterswil";2;"bew_mie_z5_t";666;"U"
"138";"Richterswil";2;"bew_mie_z5_ic";0.3;"U"
"138";"Richterswil";2;"bew_mie_z6_t";190;"U"
"138";"Richterswil";2;"bew_mie_z6_ic";0.5;"U"
"1707";"Risch";2;"bew_mie_t";5240;"A"
"1707";"Risch";2;"bew_mie_t_ic";0.07;"A"
"1707";"Risch";2;"bew_mie_z1_t";125;"U"
"1707";"Risch";2;"bew_mie_z1_ic";0.4;"U"
"1707";"Risch";2;"bew_mie_z2_t";584;"A"
"1707";"Risch";2;"bew_mie_z2_ic";0.2;"A"
"1707";"Risch";2;"bew_mie_z3_t";1420;"A"
"1707";"Risch";2;"bew_mie_z3_ic";0.1;"A"
"1707";"Risch";2;"bew_mie_z4_t";2392;"A"
"1707";"Risch";2;"bew_mie_z4_ic";0.1;"A"
"1707";"Risch";2;"bew_mie_z5_t";609;"A"
"1707";"Risch";2;"bew_mie_z5_ic";0.2;"A"
"1707";"Risch";2;"bew_mie_z6_t";109;"U"
"1707";"Risch";2;"bew_mie_z6_ic";0.5;"U"
"4436";"Romanshorn";2;"bew_mie_t";5045;"A"
"4436";"Romanshorn";2;"bew_mie_t_ic";0.07;"A"
"4436";"Romanshorn";2;"bew_mie_z1_t";87;"U"
"4436";"Romanshorn";2;"bew_mie_z1_ic";0.6;"U"
"4436";"Romanshorn";2;"bew_mie_z2_t";567;"A"
"4436";"Romanshorn";2;"bew_mie_z2_ic";0.2;"A"
"4436";"Romanshorn";2;"bew_mie_z3_t";1472;"A"
"4436";"Romanshorn";2;"bew_mie_z3_ic";0.1;"A"
"4436";"Romanshorn";2;"bew_mie_z4_t";2160;"A"
"4436";"Romanshorn";2;"bew_mie_z4_ic";0.1;"A"
"4436";"Romanshorn";2;"bew_mie_z5_t";666;"A"
"4436";"Romanshorn";2;"bew_mie_z5_ic";0.2;"A"
"4436";"Romanshorn";2;"bew_mie_z6_t";93;"U"
"4436";"Romanshorn";2;"bew_mie_z6_ic";0.5;"U"
"118";"Rüti (ZH)";2;"bew_mie_t";5410;"A"
"118";"Rüti (ZH)";2;"bew_mie_t_ic";0.1;"A"
"118";"Rüti (ZH)";2;"bew_mie_z1_t";191;"U"
"118";"Rüti (ZH)";2;"bew_mie_z1_ic";0.5;"U"
"118";"Rüti (ZH)";2;"bew_mie_z2_t";843;"A"
"118";"Rüti (ZH)";2;"bew_mie_z2_ic";0.2;"A"
"118";"Rüti (ZH)";2;"bew_mie_z3_t";1615;"A"
"118";"Rüti (ZH)";2;"bew_mie_z3_ic";0.2;"A"
"118";"Rüti (ZH)";2;"bew_mie_z4_t";2133;"A"
"118";"Rüti (ZH)";2;"bew_mie_z4_ic";0.2;"A"
"118";"Rüti (ZH)";2;"bew_mie_z5_t";565;"U"
"118";"Rüti (ZH)";2;"bew_mie_z5_ic";0.3;"U"
"118";"Rüti (ZH)";2;"bew_mie_z6_t";;"Q"
"118";"Rüti (ZH)";2;"bew_mie_z6_ic";;"Q"
"1407";"Sarnen";2;"bew_mie_t";4428;"A"
"1407";"Sarnen";2;"bew_mie_t_ic";0.1;"A"
"1407";"Sarnen";2;"bew_mie_z1_t";247;"U"
"1407";"Sarnen";2;"bew_mie_z1_ic";0.5;"U"
"1407";"Sarnen";2;"bew_mie_z2_t";477;"U"
"1407";"Sarnen";2;"bew_mie_z2_ic";0.3;"U"
"1407";"Sarnen";2;"bew_mie_z3_t";1246;"A"
"1407";"Sarnen";2;"bew_mie_z3_ic";0.2;"A"
"1407";"Sarnen";2;"bew_mie_z4_t";1685;"A"
"1407";"Sarnen";2;"bew_mie_z4_ic";0.2;"A"
"1407";"Sarnen";2;"bew_mie_z5_t";614;"U"
"1407";"Sarnen";2;"bew_mie_z5_ic";0.3;"U"
"1407";"Sarnen";2;"bew_mie_z6_t";158;"U"
"1407";"Sarnen";2;"bew_mie_z6_ic";0.6;"U"
"768";"Spiez";2;"bew_mie_t";4649;"A"
"768";"Spiez";2;"bew_mie_t_ic";0.1;"A"
"768";"Spiez";2;"bew_mie_z1_t";98;"U"
"768";"Spiez";2;"bew_mie_z1_ic";0.7;"U"
"768";"Spiez";2;"bew_mie_z2_t";599;"A"
"768";"Spiez";2;"bew_mie_z2_ic";0.3;"A"
"768";"Spiez";2;"bew_mie_z3_t";1772;"A"
"768";"Spiez";2;"bew_mie_z3_ic";0.2;"A"
"768";"Spiez";2;"bew_mie_z4_t";1617;"A"
"768";"Spiez";2;"bew_mie_z4_ic";0.2;"A"
"768";"Spiez";2;"bew_mie_z5_t";444;"U"
"768";"Spiez";2;"bew_mie_z5_ic";0.4;"U"
"768";"Spiez";2;"bew_mie_z6_t";120;"U"
"768";"Spiez";2;"bew_mie_z6_ic";0.7;"U"
"4040";"Spreitenbach";2;"bew_mie_t";6464;"A"
"4040";"Spreitenbach";2;"bew_mie_t_ic";0.1;"A"
"4040";"Spreitenbach";2;"bew_mie_z1_t";314;"U"
"4040";"Spreitenbach";2;"bew_mie_z1_ic";0.4;"U"
"4040";"Spreitenbach";2;"bew_mie_z2_t";738;"A"
"4040";"Spreitenbach";2;"bew_mie_z2_ic";0.3;"A"
"4040";"Spreitenbach";2;"bew_mie_z3_t";2339;"A"
"4040";"Spreitenbach";2;"bew_mie_z3_ic";0.2;"A"
"4040";"Spreitenbach";2;"bew_mie_z4_t";2487;"A"
"4040";"Spreitenbach";2;"bew_mie_z4_ic";0.2;"A"
"4040";"Spreitenbach";2;"bew_mie_z5_t";554;"U"
"4040";"Spreitenbach";2;"bew_mie_z5_ic";0.4;"U"
"4040";"Spreitenbach";2;"bew_mie_z6_t";;"Q"
"4040";"Spreitenbach";2;"bew_mie_z6_ic";;"Q"
"158";"Stäfa";2;"bew_mie_t";5892;"A"
"158";"Stäfa";2;"bew_mie_t_ic";0.09;"A"
"158";"Stäfa";2;"bew_mie_z1_t";267;"U"
"158";"Stäfa";2;"bew_mie_z1_ic";0.4;"U"
"158";"Stäfa";2;"bew_mie_z2_t";601;"U"
"158";"Stäfa";2;"bew_mie_z2_ic";0.3;"U"
"158";"Stäfa";2;"bew_mie_z3_t";1737;"A"
"158";"Stäfa";2;"bew_mie_z3_ic";0.2;"A"
"158";"Stäfa";2;"bew_mie_z4_t";2386;"A"
"158";"Stäfa";2;"bew_mie_z4_ic";0.1;"A"
"158";"Stäfa";2;"bew_mie_z5_t";692;"A"
"158";"Stäfa";2;"bew_mie_z5_ic";0.3;"A"
"158";"Stäfa";2;"bew_mie_z6_t";209;"U"
"158";"Stäfa";2;"bew_mie_z6_ic";0.5;"U"
"1708";"Steinhausen";2;"bew_mie_t";5172;"A"
"1708";"Steinhausen";2;"bew_mie_t_ic";0.07;"A"
"1708";"Steinhausen";2;"bew_mie_z1_t";54;"U"
"1708";"Steinhausen";2;"bew_mie_z1_ic";0.7;"U"
"1708";"Steinhausen";2;"bew_mie_z2_t";291;"U"
"1708";"Steinhausen";2;"bew_mie_z2_ic";0.3;"U"
"1708";"Steinhausen";2;"bew_mie_z3_t";1323;"A"
"1708";"Steinhausen";2;"bew_mie_z3_ic";0.1;"A"
"1708";"Steinhausen";2;"bew_mie_z4_t";2428;"A"
"1708";"Steinhausen";2;"bew_mie_z4_ic";0.1;"A"
"1708";"Steinhausen";2;"bew_mie_z5_t";927;"A"
"1708";"Steinhausen";2;"bew_mie_z5_ic";0.2;"A"
"1708";"Steinhausen";2;"bew_mie_z6_t";150;"U"
"1708";"Steinhausen";2;"bew_mie_z6_ic";0.4;"U"
"4012";"Suhr";2;"bew_mie_t";4295;"A"
"4012";"Suhr";2;"bew_mie_t_ic";0.11;"A"
"4012";"Suhr";2;"bew_mie_z1_t";122;"U"
"4012";"Suhr";2;"bew_mie_z1_ic";0.7;"U"
"4012";"Suhr";2;"bew_mie_z2_t";360;"U"
"4012";"Suhr";2;"bew_mie_z2_ic";0.4;"U"
"4012";"Suhr";2;"bew_mie_z3_t";1376;"A"
"4012";"Suhr";2;"bew_mie_z3_ic";0.2;"A"
"4012";"Suhr";2;"bew_mie_z4_t";1925;"A"
"4012";"Suhr";2;"bew_mie_z4_ic";0.2;"A"
"4012";"Suhr";2;"bew_mie_z5_t";389;"U"
"4012";"Suhr";2;"bew_mie_z5_ic";0.4;"U"
"4012";"Suhr";2;"bew_mie_z6_t";123;"U"
"4012";"Suhr";2;"bew_mie_z6_ic";0.8;"U"
"1103";"Sursee";2;"bew_mie_t";5624;"A"
"1103";"Sursee";2;"bew_mie_t_ic";0.07;"A"
"1103";"Sursee";2;"bew_mie_z1_t";164;"U"
"1103";"Sursee";2;"bew_mie_z1_ic";0.4;"U"
"1103";"Sursee";2;"bew_mie_z2_t";601;"A"
"1103";"Sursee";2;"bew_mie_z2_ic";0.2;"A"
"1103";"Sursee";2;"bew_mie_z3_t";1489;"A"
"1103";"Sursee";2;"bew_mie_z3_ic";0.1;"A"
"1103";"Sursee";2;"bew_mie_z4_t";2588;"A"
"1103";"Sursee";2;"bew_mie_z4_ic";0.1;"A"
"1103";"Sursee";2;"bew_mie_z5_t";607;"A"
"1103";"Sursee";2;"bew_mie_z5_ic";0.2;"A"
"1103";"Sursee";2;"bew_mie_z6_t";174;"U"
"1103";"Sursee";2;"bew_mie_z6_ic";0.5;"U"
"6640";"Thônex";2;"bew_mie_t";6796;"A"
"6640";"Thônex";2;"bew_mie_t_ic";0.1;"A"
"6640";"Thônex";2;"bew_mie_z1_t";563;"A"
"6640";"Thônex";2;"bew_mie_z1_ic";0.2;"A"
"6640";"Thônex";2;"bew_mie_z2_t";907;"A"
"6640";"Thônex";2;"bew_mie_z2_ic";0.2;"A"
"6640";"Thônex";2;"bew_mie_z3_t";1656;"A"
"6640";"Thônex";2;"bew_mie_z3_ic";0.2;"A"
"6640";"Thônex";2;"bew_mie_z4_t";2048;"A"
"6640";"Thônex";2;"bew_mie_z4_ic";0.2;"A"
"6640";"Thônex";2;"bew_mie_z5_t";1261;"A"
"6640";"Thônex";2;"bew_mie_z5_ic";0.2;"A"
"6640";"Thônex";2;"bew_mie_z6_t";360;"U"
"6640";"Thônex";2;"bew_mie_z6_ic";0.8;"U"
"3408";"Uzwil";2;"bew_mie_t";4588;"A"
"3408";"Uzwil";2;"bew_mie_t_ic";0.12;"A"
"3408";"Uzwil";2;"bew_mie_z1_t";139;"U"
"3408";"Uzwil";2;"bew_mie_z1_ic";0.6;"U"
"3408";"Uzwil";2;"bew_mie_z2_t";412;"U"
"3408";"Uzwil";2;"bew_mie_z2_ic";0.4;"U"
"3408";"Uzwil";2;"bew_mie_z3_t";1199;"A"
"3408";"Uzwil";2;"bew_mie_z3_ic";0.2;"A"
"3408";"Uzwil";2;"bew_mie_z4_t";2161;"A"
"3408";"Uzwil";2;"bew_mie_z4_ic";0.2;"A"
"3408";"Uzwil";2;"bew_mie_z5_t";501;"U"
"3408";"Uzwil";2;"bew_mie_z5_ic";0.3;"U"
"3408";"Uzwil";2;"bew_mie_z6_t";176;"U"
"3408";"Uzwil";2;"bew_mie_z6_ic";0.9;"U"
"6644";"Versoix";2;"bew_mie_t";6429;"A"
"6644";"Versoix";2;"bew_mie_t_ic";0.09;"A"
"6644";"Versoix";2;"bew_mie_z1_t";71;"U"
"6644";"Versoix";2;"bew_mie_z1_ic";0.6;"U"
"6644";"Versoix";2;"bew_mie_z2_t";699;"A"
"6644";"Versoix";2;"bew_mie_z2_ic";0.2;"A"
"6644";"Versoix";2;"bew_mie_z3_t";1573;"A"
"6644";"Versoix";2;"bew_mie_z3_ic";0.2;"A"
"6644";"Versoix";2;"bew_mie_z4_t";2450;"A"
"6644";"Versoix";2;"bew_mie_z4_ic";0.1;"A"
"6644";"Versoix";2;"bew_mie_z5_t";1288;"A"
"6644";"Versoix";2;"bew_mie_z5_ic";0.2;"A"
"6644";"Versoix";2;"bew_mie_z6_t";348;"U"
"6644";"Versoix";2;"bew_mie_z6_ic";0.4;"U"
"2228";"Villars-sur-Glâne";2;"bew_mie_t";7204;"A"
"2228";"Villars-sur-Glâne";2;"bew_mie_t_ic";0.09;"A"
"2228";"Villars-sur-Glâne";2;"bew_mie_z1_t";264;"U"
"2228";"Villars-sur-Glâne";2;"bew_mie_z1_ic";0.5;"U"
"2228";"Villars-sur-Glâne";2;"bew_mie_z2_t";886;"A"
"2228";"Villars-sur-Glâne";2;"bew_mie_z2_ic";0.2;"A"
"2228";"Villars-sur-Glâne";2;"bew_mie_z3_t";2730;"A"
"2228";"Villars-sur-Glâne";2;"bew_mie_z3_ic";0.1;"A"
"2228";"Villars-sur-Glâne";2;"bew_mie_z4_t";2579;"A"
"2228";"Villars-sur-Glâne";2;"bew_mie_z4_ic";0.1;"A"
"2228";"Villars-sur-Glâne";2;"bew_mie_z5_t";626;"U"
"2228";"Villars-sur-Glâne";2;"bew_mie_z5_ic";0.3;"U"
"2228";"Villars-sur-Glâne";2;"bew_mie_z6_t";120;"U"
"2228";"Villars-sur-Glâne";2;"bew_mie_z6_ic";0.7;"U"
"4946";"Weinfelden";2;"bew_mie_t";5594;"A"
"4946";"Weinfelden";2;"bew_mie_t_ic";0.07;"A"
"4946";"Weinfelden";2;"bew_mie_z1_t";180;"U"
"4946";"Weinfelden";2;"bew_mie_z1_ic";0.4;"U"
"4946";"Weinfelden";2;"bew_mie_z2_t";608;"A"
"4946";"Weinfelden";2;"bew_mie_z2_ic";0.2;"A"
"4946";"Weinfelden";2;"bew_mie_z3_t";1516;"A"
"4946";"Weinfelden";2;"bew_mie_z3_ic";0.1;"A"
"4946";"Weinfelden";2;"bew_mie_z4_t";2490;"A"
"4946";"Weinfelden";2;"bew_mie_z4_ic";0.1;"A"
"4946";"Weinfelden";2;"bew_mie_z5_t";660;"A"
"4946";"Weinfelden";2;"bew_mie_z5_ic";0.2;"A"
"4946";"Weinfelden";2;"bew_mie_z6_t";140;"U"
"4946";"Weinfelden";2;"bew_mie_z6_ic";0.5;"U"
"627";"Worb";2;"bew_mie_t";5045;"A"
"627";"Worb";2;"bew_mie_t_ic";0.1;"A"
"627";"Worb";2;"bew_mie_z1_t";73;"U"
"627";"Worb";2;"bew_mie_z1_ic";0.8;"U"
"627";"Worb";2;"bew_mie_z2_t";622;"A"
"627";"Worb";2;"bew_mie_z2_ic";0.3;"A"
"627";"Worb";2;"bew_mie_z3_t";1737;"A"
"627";"Worb";2;"bew_mie_z3_ic";0.2;"A"
"627";"Worb";2;"bew_mie_z4_t";1896;"A"
"627";"Worb";2;"bew_mie_z4_ic";0.2;"A"
"627";"Worb";2;"bew_mie_z5_t";639;"U"
"627";"Worb";2;"bew_mie_z5_ic";0.3;"U"
"627";"Worb";2;"bew_mie_z6_t";78;"U"
"627";"Worb";2;"bew_mie_z6_ic";0.8;"U"
"4289";"Zofingen";2;"bew_mie_t";5133;"A"
"4289";"Zofingen";2;"bew_mie_t_ic";0.1;"A"
"4289";"Zofingen";2;"bew_mie_z1_t";182;"U"
"4289";"Zofingen";2;"bew_mie_z1_ic";0.6;"U"
"4289";"Zofingen";2;"bew_mie_z2_t";705;"A"
"4289";"Zofingen";2;"bew_mie_z2_ic";0.3;"A"
"4289";"Zofingen";2;"bew_mie_z3_t";1645;"A"
"4289";"Zofingen";2;"bew_mie_z3_ic";0.2;"A"
"4289";"Zofingen";2;"bew_mie_z4_t";2037;"A"
"4289";"Zofingen";2;"bew_mie_z4_ic";0.2;"A"
"4289";"Zofingen";2;"bew_mie_z5_t";500;"U"
"4289";"Zofingen";2;"bew_mie_z5_ic";0.3;"U"
"4289";"Zofingen";2;"bew_mie_z6_t";64;"U"
"4289";"Zofingen";2;"bew_mie_z6_ic";0.9;"U"
"361";"Zollikofen";2;"bew_mie_t";5562;"A"
"361";"Zollikofen";2;"bew_mie_t_ic";0.1;"A"
"361";"Zollikofen";2;"bew_mie_z1_t";134;"U"
"361";"Zollikofen";2;"bew_mie_z1_ic";0.6;"U"
"361";"Zollikofen";2;"bew_mie_z2_t";671;"A"
"361";"Zollikofen";2;"bew_mie_z2_ic";0.3;"A"
"361";"Zollikofen";2;"bew_mie_z3_t";1871;"A"
"361";"Zollikofen";2;"bew_mie_z3_ic";0.2;"A"
"361";"Zollikofen";2;"bew_mie_z4_t";2252;"A"
"361";"Zollikofen";2;"bew_mie_z4_ic";0.2;"A"
"361";"Zollikofen";2;"bew_mie_z5_t";566;"U"
"361";"Zollikofen";2;"bew_mie_z5_ic";0.3;"U"
"361";"Zollikofen";2;"bew_mie_z6_t";;"Q"
"361";"Zollikofen";2;"bew_mie_z6_ic";;"Q"
"161";"Zollikon";2;"bew_mie_t";6582;"A"
"161";"Zollikon";2;"bew_mie_t_ic";0.09;"A"
"161";"Zollikon";2;"bew_mie_z1_t";205;"U"
"161";"Zollikon";2;"bew_mie_z1_ic";0.5;"U"
"161";"Zollikon";2;"bew_mie_z2_t";787;"A"
"161";"Zollikon";2;"bew_mie_z2_ic";0.2;"A"
"161";"Zollikon";2;"bew_mie_z3_t";1869;"A"
"161";"Zollikon";2;"bew_mie_z3_ic";0.2;"A"
"161";"Zollikon";2;"bew_mie_z4_t";2296;"A"
"161";"Zollikon";2;"bew_mie_z4_ic";0.2;"A"
"161";"Zollikon";2;"bew_mie_z5_t";995;"A"
