,coord_x,coord_y,city,canton,year,street_name,street_number,multiple_floors,num_rooms,area,kitchen,status,floor
12026,2740484.8,1251703.6,St. Gallen,SG,1963.0,Gsellstrasse,17,0.0,5.0,95.0,1.0,3004,6
12027,2740607.7,1251469.6,St. Gallen,SG,1984.0,Gübsenstrasse,85,0.0,4.0,103.0,1.0,3004,1
12028,2740560.5,1251723.2,St. Gallen,SG,2017.0,Herisauer Strasse,90,0.0,3.0,96.0,1.0,3004,1
12029,2740560.5,1251723.2,St. Gallen,SG,2017.0,Herisauer Strasse,90,0.0,3.0,74.0,1.0,3004,2
12030,2740560.5,1251723.2,St. Gallen,SG,2017.0,Herisauer Strasse,90,0.0,3.0,96.0,1.0,3004,3
12031,2740560.5,1251723.2,St. Gallen,SG,2017.0,Herisauer Strasse,90,0.0,3.0,96.0,1.0,3004,4
12032,2740560.5,1251723.2,St. Gallen,SG,2017.0,Herisauer Strasse,90,0.0,2.0,70.0,1.0,3004,5
12033,2740560.5,1251723.2,St. Gallen,SG,2017.0,Herisauer Strasse,90,0.0,3.0,74.0,1.0,3004,6
12034,2740560.5,1251723.2,St. Gallen,SG,2017.0,Herisauer Strasse,90,0.0,3.0,96.0,1.0,3004,7
12035,2740481.6,1251738.4,St. Gallen,SG,1963.0,Gsellstrasse,13,0.0,5.0,96.0,1.0,3004,1
12036,2740481.6,1251738.4,St. Gallen,SG,1963.0,Gsellstrasse,13,0.0,4.0,88.0,1.0,3004,2
12037,2740481.6,1251738.4,St. Gallen,SG,1963.0,Gsellstrasse,13,0.0,5.0,96.0,1.0,3004,3
12038,2740481.6,1251738.4,St. Gallen,SG,1963.0,Gsellstrasse,13,0.0,4.0,88.0,1.0,3004,4
12039,2740481.6,1251738.4,St. Gallen,SG,1963.0,Gsellstrasse,13,0.0,5.0,96.0,1.0,3004,5
12040,2740481.6,1251738.4,St. Gallen,SG,1963.0,Gsellstrasse,13,0.0,4.0,88.0,1.0,3004,6
12041,2740574.4,1251643.9,St. Gallen,SG,2003.0,Herisauer Strasse,95,0.0,2.0,67.0,1.0,3004,1
12042,2740574.4,1251643.9,St. Gallen,SG,2003.0,Herisauer Strasse,95,0.0,2.0,67.0,1.0,3004,2
12043,2740574.4,1251643.9,St. Gallen,SG,2003.0,Herisauer Strasse,95,0.0,2.0,70.0,1.0,3004,3
12044,2740574.4,1251643.9,St. Gallen,SG,2003.0,Herisauer Strasse,95,0.0,2.0,70.0,1.0,3004,4
12045,2740574.4,1251643.9,St. Gallen,SG,2003.0,Herisauer Strasse,95,0.0,2.0,67.0,1.0,3004,5
12046,2740574.4,1251643.9,St. Gallen,SG,2003.0,Herisauer Strasse,95,0.0,2.0,67.0,1.0,3004,6
12047,2740574.4,1251643.9,St. Gallen,SG,2003.0,Herisauer Strasse,95,0.0,2.0,70.0,1.0,3004,7
12048,2740574.4,1251643.9,St. Gallen,SG,2003.0,Herisauer Strasse,95,0.0,2.0,67.0,1.0,3004,8
